customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,ServiceCount,ContractRisk,TenureGroup,HasSupport,HasStreaming,ValueScore,CustomerSegment
6734-CKRSM,Female,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,63.6,No,21.2,1,3,New (0-12m),0,0,0.027114427860696518,Low Value
1265-ZFOSD,Female,No,Yes,No,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,81.3,5129.3,No,80.1453125,7,1,Loyal (49-72m),1,1,0.7319734660033168,High Value
6568-POCUI,Female,No,Yes,No,45,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),95.2,4285.8,No,95.24000000000001,4,1,Established (25-48m),1,1,0.7094029850746268,High Value
7890-VYYWG,Male,Yes,Yes,No,3,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,36.45,93.7,Yes,31.233333333333334,1,3,New (0-12m),0,1,0.12532338308457713,Low Value
5197-LQXXH,Female,No,Yes,No,71,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.3,5894.5,No,83.02112676056338,7,1,Loyal (49-72m),1,1,0.7828026533996684,High Value
9907-SWKKF,Female,Yes,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.05,25.05,Yes,25.05,0,3,New (0-12m),0,0,0.0461525704809287,Low Value
3457-PQBYH,Female,No,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.3,1160.75,No,20.012931034482758,1,1,Loyal (49-72m),0,0,0.3344610281923715,Low Value
7682-AZNDK,Male,No,Yes,Yes,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.85,3091.75,No,90.93382352941177,4,3,Established (25-48m),0,1,0.616351575456053,High Value
0587-DMGBH,Female,No,No,No,8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.85,365.55,Yes,45.69375,2,3,New (0-12m),1,0,0.23310116086235488,Low Value
5384-ZTTWP,Female,No,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.8,272.95,No,18.196666666666665,1,3,Early (13-24m),0,0,0.09258706467661693,Low Value
3745-HRPHI,Male,No,Yes,Yes,66,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),54.65,3632.0,No,55.03030303030303,4,1,Loyal (49-72m),1,1,0.5839800995024875,High Value
7636-OWBPG,Male,Yes,No,No,12,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),29.35,381.2,No,31.766666666666666,1,3,New (0-12m),0,0,0.13293532338308459,Low Value
1231-YNDEK,Male,No,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.15,1035.5,No,17.853448275862068,1,1,Loyal (49-72m),0,0,0.3275953565505804,Low Value
1407-DIGZV,Female,No,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.1,52.0,No,17.333333333333332,1,1,New (0-12m),0,0,0.021741293532338318,Low Value
6397-JNZZG,Female,Yes,Yes,No,43,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),55.55,2342.2,Yes,54.46976744186046,4,3,Established (25-48m),0,1,0.461575456053068,Medium Value
0570-BFQHT,Female,No,No,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,80.55,653.9,No,72.65555555555555,3,3,New (0-12m),0,0,0.4219402985074627,Medium Value
4393-OBCRR,Female,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,71.2,No,23.733333333333334,1,2,New (0-12m),0,0,0.028606965174129355,Low Value
3523-QRQLL,Female,No,Yes,Yes,22,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),69.5,1498.2,Yes,68.10000000000001,4,2,Early (13-24m),0,1,0.4281923714759535,Medium Value
8564-LDKFL,Male,No,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.0,4178.65,No,104.46624999999999,6,2,Established (25-48m),0,1,0.7461028192371475,High Value
3696-DFHHB,Female,No,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.5,1821.8,No,26.791176470588233,2,1,Loyal (49-72m),0,0,0.42106135986733,Medium Value
0895-DQHEW,Male,No,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.3,5278.15,Yes,97.74351851851851,6,3,Loyal (49-72m),0,1,0.8137313432835821,High Value
4717-GHADL,Female,No,No,No,50,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,79.6,4024.2,No,80.484,6,1,Loyal (49-72m),1,1,0.6440464344941956,High Value
5501-TVMGM,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.25,55.25,No,55.25,2,3,New (0-12m),0,1,0.22645107794361524,Low Value
5879-HMFFH,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),88.05,6520.8,No,90.56666666666666,8,1,Loyal (49-72m),1,1,0.8167164179104478,High Value
6772-WFQRD,Male,No,No,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.4,854.9,No,21.3725,1,2,Established (25-48m),0,0,0.23505804311774461,Low Value
3810-DVDQQ,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),117.6,8308.9,No,115.40138888888889,8,1,Loyal (49-72m),1,1,0.9931343283582089,High Value
6972-SNKKW,Female,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,109.2,No,18.2,1,3,New (0-12m),0,0,0.04378109452736319,Low Value
3694-GLTJM,Female,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.65,92.05,No,18.41,1,3,New (0-12m),0,0,0.036135986733001654,Low Value
8550-XSXUQ,Male,No,Yes,No,48,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),70.55,3420.5,No,71.26041666666667,5,2,Established (25-48m),0,1,0.5789054726368159,High Value
8149-RSOUN,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.85,93.85,Yes,93.85,4,3,New (0-12m),0,1,0.45689883913764506,Medium Value
9055-MOJJJ,Female,No,Yes,Yes,64,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,65.8,4068.0,No,63.5625,4,2,Loyal (49-72m),1,1,0.6394361525704809,High Value
4359-INNWN,Female,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.05,337.9,No,19.876470588235293,1,2,Early (13-24m),0,0,0.10519071310116086,Low Value
0585-EGDDA,Male,No,Yes,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.0,3168.75,No,79.21875,3,3,Established (25-48m),0,0,0.5908789386401327,High Value
4032-RMHCI,Female,No,Yes,Yes,41,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),35.4,1412.4,No,34.44878048780488,2,2,Established (25-48m),1,0,0.3301658374792703,Low Value
0549-CYCQN,Male,Yes,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),79.6,3974.7,No,77.93529411764706,3,2,Loyal (49-72m),0,0,0.6496019900497512,High Value
3481-JHUZH,Male,No,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,3439.0,No,83.8780487804878,3,3,Established (25-48m),0,0,0.5979270315091211,High Value
7250-EQKIY,Female,No,Yes,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,50.45,50.45,Yes,50.45,2,3,New (0-12m),0,0,0.19779436152570484,Low Value
3594-IVHJZ,Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,42.45,No,21.225,1,3,New (0-12m),0,0,0.024245439469320063,Low Value
6869-FGJJC,Male,No,No,No,68,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),79.6,5461.45,No,80.31544117647059,3,2,Loyal (49-72m),0,0,0.7440464344941956,High Value
3896-ZVNET,Female,No,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.7,571.75,No,23.822916666666668,2,1,Early (13-24m),0,0,0.1718407960199005,Low Value
8205-VSLRB,Male,No,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),77.3,5498.2,No,78.54571428571428,6,1,Loyal (49-72m),1,1,0.7414262023217246,High Value
5960-MVTUK,Male,No,No,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.75,96.85,No,32.28333333333333,1,3,New (0-12m),1,0,0.08532338308457711,Low Value
6817-WTYHE,Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.9,111.05,No,55.525,1,3,New (0-12m),0,0,0.17021558872305137,Low Value
3082-VQXNH,Male,No,Yes,No,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),29.8,94.4,No,31.46666666666667,1,3,New (0-12m),0,0,0.08562189054726368,Low Value
4013-UBXWQ,Female,No,No,No,7,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.65,521.1,Yes,74.44285714285715,5,3,New (0-12m),1,1,0.3756053067993367,Medium Value
4931-TRZWN,Female,No,No,No,13,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.95,923.85,No,71.06538461538462,4,3,Early (13-24m),1,1,0.3928192371475954,Medium Value
0750-EKNGL,Male,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,141.1,No,20.157142857142855,1,3,New (0-12m),0,0,0.05381426202321725,Low Value
7669-LCRSD,Male,No,Yes,Yes,12,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,56.3,628.65,No,52.387499999999996,2,3,New (0-12m),0,1,0.29383084577114427,Low Value
3567-PQTSO,Male,No,Yes,Yes,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.25,5576.3,No,105.21320754716982,6,2,Loyal (49-72m),0,1,0.8138474295190712,High Value
5519-NPHVG,Female,No,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,1046.1,Yes,87.175,4,3,New (0-12m),0,1,0.5200995024875622,Medium Value
8043-PNYSD,Male,No,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,1245.6,No,19.77142857142857,1,1,Loyal (49-72m),0,0,0.3577611940298508,Medium Value
9938-EKRGF,Female,No,No,No,15,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,84.45,1287.85,No,85.85666666666665,7,3,Early (13-24m),1,1,0.47855721393034834,Medium Value
2703-AMTUL,Male,No,Yes,Yes,36,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,53.65,1939.35,No,53.87083333333333,3,2,Established (25-48m),1,0,0.41134328358208955,Medium Value
0928-JMXNP,Male,Yes,Yes,No,4,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.9,118.25,No,29.5625,1,3,New (0-12m),0,0,0.09177446102819237,Low Value
8173-RXAYP,Female,No,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,452.55,No,18.85625,1,1,Early (13-24m),0,0,0.14199004975124377,Low Value
4825-XJGDM,Female,No,No,No,61,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),43.7,2696.55,No,44.205737704918036,4,2,Loyal (49-72m),1,0,0.4908291873963516,Medium Value
5402-HTOTQ,Male,No,No,No,16,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.3,875.35,No,54.709375,3,3,Early (13-24m),0,0,0.3100829187396351,Low Value
6734-JDTTV,Male,No,Yes,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.85,1267.05,No,19.493076923076924,1,1,Loyal (49-72m),0,0,0.37066334991708133,Medium Value
7850-THJMU,Female,No,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,494.9,No,19.034615384615385,1,1,Established (25-48m),0,0,0.15280265339966834,Low Value
3890-RTCMS,Male,No,No,No,16,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,49.45,799.0,No,49.9375,2,3,Early (13-24m),1,0,0.2751575456053068,Low Value
8849-GYOKR,Female,No,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),106.55,5763.3,Yes,106.72777777777777,6,2,Loyal (49-72m),1,1,0.8271641791044776,High Value
3148-BLQJT,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.1,20.1,Yes,20.1,1,3,New (0-12m),0,0,0.01660033167495855,Low Value
3717-FDJFU,Male,No,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,106.9,No,21.380000000000003,1,1,New (0-12m),0,0,0.040912106135986726,Low Value
3665-JATSN,Female,No,No,No,19,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.7,710.05,No,37.37105263157895,2,3,Early (13-24m),0,1,0.2336152570480929,Low Value
7966-YOTQW,Male,No,No,No,10,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),54.5,568.2,No,56.82000000000001,3,3,New (0-12m),1,0,0.2719734660033168,Low Value
0461-CVKMU,Female,No,Yes,Yes,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,83.8,1900.25,Yes,82.6195652173913,4,3,Early (13-24m),1,0,0.5191210613598674,Medium Value
8806-EAGWC,Male,No,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.15,159.15,Yes,53.050000000000004,2,3,New (0-12m),0,1,0.2369651741293532,Low Value
8853-TZDGH,Female,No,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.6,8012.75,No,111.28819444444444,7,1,Loyal (49-72m),1,1,0.9573134328358208,High Value
7779-LGOVN,Male,Yes,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.65,856.65,Yes,85.66499999999999,3,3,New (0-12m),0,1,0.4639137645107795,Medium Value
4324-BZCKL,Female,No,Yes,Yes,10,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.55,551.3,No,55.129999999999995,3,3,New (0-12m),0,0,0.27824212271973464,Low Value
6924-TDGMT,Male,No,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.55,184.95,No,16.813636363636363,1,2,New (0-12m),0,0,0.07484245439469321,Low Value
9710-ZUSHQ,Female,Yes,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.75,4056.75,Yes,109.64189189189189,6,3,Established (25-48m),1,1,0.7339137645107794,High Value
1536-YHDOE,Male,No,Yes,Yes,17,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,62.1,1096.65,No,64.50882352941177,4,2,Early (13-24m),1,0,0.3562354892205638,Medium Value
8123-QBNAZ,Female,No,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.5,3684.95,No,102.35972222222222,6,3,Established (25-48m),1,1,0.7149253731343284,High Value
3629-ZNKXA,Male,Yes,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.8,1752.45,No,103.08529411764707,5,3,Early (13-24m),0,1,0.5932504145936981,High Value
4827-LTQRJ,Female,Yes,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.6,7210.85,No,109.25530303030304,7,2,Loyal (49-72m),1,1,0.9180099502487562,High Value
7711-YIJWC,Male,No,Yes,Yes,61,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),84.9,5264.5,No,86.30327868852459,7,2,Loyal (49-72m),1,1,0.7367993366500829,High Value
5482-VXSXJ,Male,No,No,No,22,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.2,2157.3,No,98.05909090909091,4,3,Early (13-24m),0,1,0.5696849087893865,High Value
7365-BVCJH,Male,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.4,24.4,No,24.4,0,3,New (0-12m),0,0,0.04227197346600331,Low Value
9620-ENEJV,Female,No,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.55,433.95,No,72.325,1,3,New (0-12m),0,0,0.3455721393034826,Medium Value
4183-WCSEP,Male,No,No,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,78.45,2435.15,Yes,78.55322580645162,3,3,Established (25-48m),1,0,0.5316252072968491,Medium Value
2378-YIZKA,Female,No,Yes,Yes,68,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.0,5607.75,No,82.46691176470588,7,1,Loyal (49-72m),1,1,0.776285240464345,High Value
5498-TXHLF,Female,No,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,87.45,2874.15,Yes,84.53382352941176,4,3,Established (25-48m),0,1,0.6020232172470978,High Value
0689-DSXGL,Female,No,Yes,Yes,52,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),85.8,4433.3,No,85.25576923076923,4,3,Loyal (49-72m),1,0,0.6921724709784411,High Value
6818-DJXAA,Female,No,No,Yes,10,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,91.1,964.35,No,96.435,4,3,New (0-12m),1,1,0.4904809286898839,Medium Value
9722-UJOJR,Male,No,Yes,Yes,29,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.75,1974.8,Yes,68.09655172413792,1,3,Established (25-48m),0,0,0.47454394693200663,Medium Value
0464-WJTKO,Female,No,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.1,1460.85,No,20.289583333333333,1,1,Loyal (49-72m),0,0,0.41104477611940304,Medium Value
8902-ZEOVF,Male,No,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,951.55,No,20.245744680851065,1,2,Established (25-48m),0,0,0.27185737976782753,Low Value
6778-EICRF,Male,No,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,74.8,1821.2,No,75.88333333333334,5,2,Early (13-24m),1,1,0.4709452736318408,Medium Value
2662-NNTDK,Male,No,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.8,1600.95,No,24.63,2,2,Loyal (49-72m),0,0,0.40021558872305146,Medium Value
4132-KALRO,Female,No,No,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,100.85,399.25,No,99.8125,5,3,New (0-12m),1,1,0.5153565505804311,Medium Value
3902-FOIGH,Male,Yes,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,1218.55,Yes,101.54583333333333,5,3,New (0-12m),0,1,0.5627860696517413,Medium Value
6772-KSATR,Male,No,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.7,81.7,Yes,81.7,3,3,New (0-12m),1,0,0.38436152570480925,Medium Value
7112-OPOTK,Male,No,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.25,2171.15,Yes,65.79242424242425,1,3,Established (25-48m),0,0,0.4818407960199005,Medium Value
2874-YXVVA,Female,No,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.1,3634.8,No,106.90588235294118,6,3,Established (25-48m),1,1,0.707396351575456,High Value
1245-HARPS,Female,No,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.4,292.4,No,20.885714285714283,1,1,Early (13-24m),0,0,0.09061359867330016,Low Value
4210-QFJMF,Female,No,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.15,317.25,Yes,79.3125,2,3,New (0-12m),0,1,0.385804311774461,Medium Value
